Subject	OverallAcc	Class0Acc	Class1Acc	Class2Acc
3	0.2556	0.1778	0.3478	0.3182
4	0.6333	0.9333	0.1304	0.5455
5	0.5556	0.6889	0.0952	0.7083
8	0.5667	0.4667	0.7727	0.5652
10	0.6333	0.5556	0.7917	0.6190
11	0.5778	0.5556	0.6522	0.5455
14	0.4889	0.5556	0.0909	0.7391
16	0.5889	0.6667	0.3636	0.6522
18	0.4889	0.8000	0.0455	0.3043
20	0.5333	0.5333	0.5652	0.5000
22	0.6444	0.8222	0.5000	0.4348
27	0.4889	0.4667	0.4783	0.5455
35	0.5111	0.4444	1.0000	0.1739
37	0.4432	0.8667	0.0000	0.0000
38	0.3778	0.3556	0.4348	0.3636
39	0.4556	0.6222	0.2609	0.3182
40	0.3778	0.4667	0.2857	0.2917
43	0.7556	0.8222	0.6522	0.7273
44	0.6111	0.4667	0.7727	0.7391
51	0.5111	0.5778	0.3750	0.5238
53	0.3556	0.2667	0.4545	0.4348
55	0.8444	0.8444	0.7826	0.9091
56	0.5556	0.3111	0.6364	0.9565
57	0.4667	0.6444	0.2917	0.2857
59	0.3667	0.2889	0.3333	0.5714
61	0.5111	0.5111	0.3182	0.6957
64	0.4944	0.3556	0.6522	0.6190
65	0.5556	0.4222	0.7500	0.6190
67	0.3889	0.4444	0.4091	0.2609
68	0.5667	0.5778	0.6364	0.4783
71	0.8000	0.7556	0.9091	0.7826
75	0.5778	0.4222	0.7273	0.7391
77	0.3889	0.4444	0.2381	0.4167
78	0.3333	0.4222	0.1739	0.3182
79	0.3444	0.4222	0.2727	0.2609
80	0.5667	0.6000	0.3913	0.6818
81	0.4222	0.6889	0.3182	0.0000
83	0.5667	0.6667	0.3636	0.5652
84	0.4111	0.2889	0.3043	0.7727
85	0.7222	0.8222	0.6522	0.5909
90	0.6111	0.7111	0.6364	0.3913
94	0.5778	0.7111	0.2273	0.6522
95	0.4889	0.4444	0.5652	0.5000
96	0.4444	0.3333	0.4783	0.6364
97	0.4556	0.8222	0.0435	0.1364
98	0.4778	0.4667	0.6522	0.3182
101	0.3444	0.2222	0.8636	0.0870
102	0.6782	0.6222	0.8571	0.6190
103	0.4667	0.4222	0.8636	0.1739
106	0.3556	0.2000	0.8750	0.0952
