Subject	OverallAcc	Class0Acc	Class1Acc	Class2Acc
1	0.5111	0.3111	0.5217	0.9091
2	0.4556	0.3333	0.4348	0.7273
3	0.3333	0.1778	0.5217	0.4545
6	0.4111	0.2667	0.6667	0.4286
8	0.4778	0.4000	0.5000	0.6087
9	0.2556	0.0222	0.5000	0.4762
11	0.3333	0.2222	0.7391	0.1364
12	0.2667	0.0222	1.0000	0.0833
13	0.4444	0.2222	0.8261	0.5000
15	0.7667	0.7556	0.6087	0.9545
16	0.4778	0.3111	0.7727	0.5217
17	0.4111	0.3333	0.6087	0.3636
18	0.2778	0.1556	0.1364	0.6522
19	0.5111	0.2889	0.6522	0.8182
21	0.4000	0.2000	0.2500	1.0000
23	0.5000	0.3556	0.4545	0.8261
24	0.3667	0.2667	0.6364	0.3043
25	0.5889	0.6000	0.4091	0.7391
26	0.2778	0.0444	0.6667	0.3333
30	0.3778	0.2000	0.9583	0.0952
33	0.5222	0.2667	0.8696	0.6818
36	0.3667	0.2667	0.5652	0.3636
37	0.2727	0.1333	0.8182	0.0000
38	0.4000	0.2222	0.6957	0.4545
41	0.3596	0.2000	0.9565	0.0476
44	0.5222	0.4667	0.2727	0.8696
45	0.5333	0.4667	0.9130	0.2727
46	0.3333	0.1111	0.5652	0.5455
47	0.3000	0.0889	0.3750	0.6667
49	0.6444	0.6000	0.4348	0.9545
50	0.5111	0.5333	0.2174	0.7727
53	0.3111	0.0889	0.1364	0.9130
55	0.7111	0.4667	0.9565	0.9545
56	0.4000	0.0667	0.8636	0.6087
57	0.4444	0.2889	0.5833	0.6190
58	0.3556	0.1111	0.7083	0.4762
59	0.2889	0.1111	0.2917	0.6667
61	0.5111	0.3333	0.6364	0.7391
63	0.3333	0.2667	0.4091	0.3913
64	0.3933	0.1778	0.3043	0.9524
65	0.3889	0.0889	0.6667	0.7143
66	0.3000	0.2000	0.3182	0.4783
67	0.3000	0.1333	0.3636	0.5652
71	0.5444	0.5778	0.6818	0.3478
73	0.5862	0.5778	0.3810	0.8095
74	0.3409	0.2667	0.3636	0.4762
76	0.2529	0.0667	0.7619	0.1429
77	0.3778	0.4667	0.4762	0.1250
79	0.3667	0.3556	0.4545	0.3043
80	0.5111	0.4000	0.2609	1.0000
83	0.4778	0.2444	0.9091	0.5217
86	0.4444	0.1778	0.6364	0.7826
87	0.3778	0.1556	0.3182	0.8696
89	0.4667	0.4667	0.1250	0.8571
91	0.3778	0.2444	0.5000	0.5217
96	0.3667	0.3111	0.1739	0.6818
98	0.4444	0.3111	0.7826	0.3636
99	0.2667	0.0000	0.7273	0.3478
107	0.3444	0.0889	0.6667	0.5238
108	0.4556	0.3333	0.5455	0.6087
